"","x"
"4759","CLIC1"
"4760","MSH5"
"4761","VWA7"
"4762","VARS"
"4763","LSM2"
"4764","HSPA1L"
"4765","HSPA1A"
"4766","HSPA1B"
"4767","C6orf48"
"4768","NEU1"
"4769","SLC44A4"
"4770","EHMT2"
"4771","C2"
"4772","NELFE"
"4773","SKIV2L"
"4774","DXO"
"4775","STK19"
"4776","ATF6B"
"4777","FKBPL"
"4778","PRRT1"
"4779","AL662884.4"
"4780","PPT2"
"4781","PPT2-EGFL8"
"4782","EGFL8"
"4783","AGPAT1"
"4784","RNF5"
"4785","AGER"
"4786","PBX2"
"4787","GPSM3"
"4788","NOTCH4"
"4789","HLA-DRA"
"4790","HLA-DRB5"
"4791","HLA-DRB1"
"4792","HLA-DQA1"
"4793","HLA-DQB1"
"4794","HLA-DQA2"
"4795","HLA-DQB2"
"4796","HLA-DOB"
"4797","AL669918.1"
"4798","TAP2"
"4799","PSMB8"
"4800","PSMB8-AS1"
"4801","PSMB9"
"4802","TAP1"
"4803","HLA-DMB"
"4804","HLA-DMA"
"4805","BRD2"
"4806","AL645941.3"
"4807","HLA-DOA"
"4808","HLA-DPA1"
"4809","HLA-DPB1"
"4810","COL11A2"
"4811","RXRB"
"4812","SLC39A7"
"4813","HSD17B8"
"4814","RING1"
"4815","HCG25"
"4816","VPS52"
"4817","RPS18"
"4818","B3GALT4"
"4819","WDR46"
"4820","PFDN6"
"4821","RGL2"
"4822","TAPBP"
"4823","ZBTB22"
"4824","DAXX"
"4825","KIFC1"
"4826","PHF1"
"4827","CUTA"
"4828","SYNGAP1"
"4829","SYNGAP1-AS1"
"4830","ZBTB9"
"4831","BAK1"
"4832","ITPR3"
"4833","UQCC2"
"4834","LEMD2"
"4835","HMGA1"
"4836","SMIM29"
"4837","NUDT3"
"4838","RPS10-NUDT3"
"4839","RPS10"
"4840","PACSIN1"
"4841","C6orf106"
"4842","AL451165.2"
"4843","SNRPC"
"4844","UHRF1BP1"
"4845","TAF11"
"4846","ANKS1A"
"4847","ZNF76"
"4848","DEF6"
"4849","PPARD"
"4850","FANCE"
"4851","RPL10A"
"4852","TEAD3"
"4853","FKBP5"
"4854","ARMC12"
"4855","SRPK1"
"4856","MAPK14"
"4857","MAPK13"
"4858","Z84485.1"
"4859","BRPF3"
"4860","ETV7"
"4861","PXT1"
"4862","KCTD20"
"4863","STK38"
"4864","SRSF3"
"4865","CDKN1A"
"4866","CPNE5"
"4867","PPIL1"
"4868","C6orf89"
"4869","PI16"
"4870","MTCH1"
"4871","FGD2"
"4872","PIM1"
"4873","TMEM217"
"4874","TBC1D22B"
"4875","RNF8"
"4876","CMTR1"
"4877","CCDC167"
"4878","LINC02520"
"4879","MDGA1"
"4880","AL121574.1"
"4881","ZFAND3"
"4882","BTBD9"
"4883","GLO1"
"4884","DNAH8"
"4885","SAYSD1"
"4886","KCNK5"
"4887","MOCS1"
"4888","UNC5CL"
"4889","OARD1"
"4890","NFYA"
"4891","TREM2"
"4892","TREML2"
"4893","FOXP4"
"4894","MDFI"
"4895","TFEB"
"4896","FRS3"
"4897","AL365205.1"
"4898","USP49"
"4899","MED20"
"4900","BYSL"
"4901","CCND3"
"4902","TAF8"
"4903","MRPS10"
"4904","TRERF1"
"4905","UBR2"
"4906","TBCC"
"4907","BICRAL"
"4908","RPL7L1"
"4909","C6orf226"
"4910","CNPY3"
"4911","AL035587.1"
"4912","GNMT"
"4913","PEX6"
"4914","PPP2R5D"
"4915","MEA1"
"4916","KLHDC3"
"4917","RRP36"
"4918","CUL7"
"4919","KLC4"
"4920","MRPL2"
"4921","PTK7"
"4922","SRF"
"4923","CUL9"
"4924","DNPH1"
"4925","ZNF318"
"4926","ABCC10"
"4927","DLK2"
"4928","TJAP1"
"4929","POLR1C"
"4930","YIPF3"
"4931","XPO5"
"4932","POLH"
"4933","GTPBP2"
"4934","MAD2L1BP"
"4935","MRPS18A"
"4936","VEGFA"
"4937","MRPL14"
"4938","TMEM63B"
"4939","SLC29A1"
"4940","HSP90AB1"
"4941","SLC35B2"
"4942","NFKBIE"
"4943","AARS2"
"4944","CDC5L"
"4945","SUPT3H"
"4946","RUNX2"
"4947","AL096865.1"
"4948","CLIC5"
"4949","AL035701.1"
"4950","ENPP4"
"4951","ENPP5"
"4952","RCAN2"
"4953","SLC25A27"
"4954","PLA2G7"
"4955","TNFRSF21"
"4956","AL355353.1"
"4957","CD2AP"
"4958","MUT"
"4959","CENPQ"
"4960","MCM3"
"4961","PAQR8"
"4962","EFHC1"
"4963","TRAM2"
"4964","TRAM2-AS1"
"4965","TMEM14A"
"4966","GSTA4"
"4967","ICK"
"4968","FBXO9"
"4969","ELOVL5"
"4970","GCLC"
"4971","LRRC1"
"4972","DST"
"4973","KIAA1586"
"4974","ZNF451"
"4975","ZNF451-AS1"
"4976","BAG2"
"4977","RAB23"
"4978","PRIM2"
"4979","AL021368.2"
"4980","PTP4A1"
"4981","AL135905.1"
"4982","PHF3"
"4983","AL391807.1"
"4984","LMBRD1"
"4985","FAM135A"
"4986","SDHAF4"
"4987","SMAP1"
"4988","B3GAT2"
"4989","OGFRL1"
"4990","KCNQ5"
"4991","AL365232.1"
"4992","KHDC1"
"4993","AC019205.1"
"4994","DDX43"
"4995","CGAS"
"4996","MTO1"
"4997","EEF1A1"
"4998","SLC17A5"
"4999","CD109"
"5000","COX7A2"
"5001","TMEM30A"
"5002","AL080250.1"
"5003","SENP6"
"5004","MYO6"
"5005","IRAK1BP1"
"5006","PHIP"
"5007","HMGN3"
"5008","HMGN3-AS1"
"5009","LCA5"
"5010","SH3BGRL2"
"5011","ELOVL4"
"5012","TTK"
"5013","BCKDHB"
"5014","TENT5A"
"5015","IBTK"
"5016","TPBG"
"5017","UBE3D"
"5018","DOPEY1"
"5019","PGM3"
"5020","RWDD2A"
"5021","ME1"
"5022","CYB5R4"
"5023","CEP162"
"5024","NT5E"
"5025","SNX14"
"5026","SYNCRIP"
"5027","AL139274.2"
"5028","ZNF292"
"5029","SMIM8"
"5030","SLC35A1"
"5031","RARS2"
"5032","ORC3"
"5033","AKIRIN2"
"5034","RNGTT"
"5035","AL353135.1"
"5036","PNRC1"
"5037","SRSF12"
"5038","PM20D2"
"5039","UBE2J1"
"5040","RRAGD"
"5041","ANKRD6"
"5042","LYRM2"
"5043","MDN1"
"5044","AL096678.1"
"5045","CASP8AP2"
"5046","BACH2"
"5047","AL121787.1"
"5048","MAP3K7"
"5049","MANEA-DT"
"5050","MANEA"
"5051","UFL1"
"5052","GPR63"
"5053","NDUFAF4"
"5054","KLHL32"
"5055","MMS22L"
"5056","POU3F2"
"5057","FBXL4"
"5058","COQ3"
"5059","PNISR"
"5060","AL513550.1"
"5061","USP45"
"5062","TSTD3"
"5063","CCNC"
"5064","SIM1"
"5065","ASCC3"
"5066","AL133338.1"
"5067","HACE1"
"5068","PREP"
"5069","ATG5"
"5070","PRDM1"
"5071","CRYBG1"
"5072","RTN4IP1"
"5073","QRSL1"
"5074","CD24"
"5075","C6orf203"
"5076","BEND3"
"5077","PDSS2"
"5078","SOBP"
"5079","SCML4"
"5080","SEC63"
"5081","AL024507.2"
"5082","OSTM1"
"5083","SNX3"
"5084","AFG1L"
"5085","FOXO3"
"5086","ARMC2"
"5087","SESN1"
"5088","CEP57L1"
"5089","CD164"
"5090","AL359711.2"
"5091","PPIL6"
"5092","SMPD2"
"5093","MICAL1"
"5094","ZBTB24"
"5095","AK9"
"5096","FIG4"
"5097","WASF1"
"5098","CDC40"
"5099","METTL24"
"5100","CDK19"
"5101","AMD1"
"5102","GTF3C6"
"5103","RPF2"
"5104","SLC16A10"
"5105","MFSD4B"
"5106","REV3L"
"5107","TRAF3IP2-AS1"
"5108","TRAF3IP2"
"5109","FYN"
"5110","TUBE1"
"5111","FAM229B"
"5112","MARCKS"
"5113","HDAC2"
"5114","NT5DC1"
"5115","TSPYL4"
"5116","DSE"
"5117","TSPYL1"
"5118","CALHM6"
"5119","RWDD1"
"5120","RSPH4A"
"5121","ZUP1"
"5122","KPNA5"
"5123","DCBLD1"
"5124","GOPC"
"5125","NUS1"
"5126","CEP85L"
"5127","MCM9"
"5128","ASF1A"
"5129","AL365275.1"
"5130","FAM184A"
"5131","MAN1A1"
"5132","TBC1D32"
"5133","HSF2"
"5134","SERINC1"
"5135","PKIB"
"5136","FABP7"
"5137","SMPDL3A"
"5138","HDDC2"
"5139","HEY2"
"5140","NCOA7"
"5141","HINT3"
"5142","TRMT11"
"5143","CENPW"
"5144","RNF146"
"5145","ECHDC1"
"5146","THEMIS"
"5147","PTPRK"
"5148","AL590006.1"
"5149","LAMA2"
"5150","ARHGAP18"
"5151","TMEM244"
"5152","L3MBTL3"
"5153","AL355581.1"
"5154","SAMD3"
"5155","TMEM200A"
"5156","EPB41L2"
"5157","AKAP7"
"5158","MED23"
"5159","STX7"
"5160","VNN2"
"5161","SLC18B1"
"5162","RPS12"
"5163","TBPL1"
"5164","SGK1"
"5165","ALDH8A1"
"5166","HBS1L"
"5167","MYB"
"5168","AHI1"
"5169","LINC00271"
"5170","PDE7B"
"5171","MTFR2"
"5172","BCLAF1"
"5173","MAP7"
"5174","MAP3K5"
"5175","AL024508.1"
"5176","PEX7"
"5177","IFNGR1"
"5178","AL356234.2"
"5179","LINC02539"
"5180","AL357060.1"
"5181","TNFAIP3"
"5182","PERP"
"5183","ARFGEF3"
"5184","HEBP2"
"5185","NHSL1"
"5186","GVQW2"
"5187","CCDC28A"
"5188","REPS1"
"5189","ABRACL"
"5190","HECA"
"5191","AL031772.1"
"5192","TXLNB"
"5193","CITED2"
"5194","VTA1"
"5195","ADGRG6"
"5196","HIVEP2"
"5197","AIG1"
"5198","ADAT2"
"5199","PEX3"
"5200","FUCA2"
"5201","PHACTR2"
"5202","LTV1"
"5203","PLAGL1"
"5204","SF3B5"
"5205","STX11"
"5206","UTRN"
"5207","EPM2A"
"5208","FBXO30"
"5209","AL356599.1"
"5210","SHPRH"
"5211","RAB32"
"5212","STXBP5-AS1"
"5213","STXBP5"
"5214","SASH1"
"5215","UST"
"5216","AL031056.1"
"5217","TAB2"
"5218","SUMO4"
"5219","ZC3H12D"
"5220","PPIL4"
"5221","GINM1"
"5222","KATNA1"
"5223","LATS1"
"5224","AL358852.1"
"5225","NUP43"
"5226","PCMT1"
"5227","LRP11"
"5228","ULBP2"
"5229","ULBP1"
"5230","ULBP3"
"5231","PPP1R14C"
"5232","PLEKHG1"
"5233","MTHFD1L"
"5234","AKAP12"
"5235","ZBTB2"
"5236","RMND1"
"5237","ARMT1"
"5238","ESR1"
"5239","SYNE1"
"5240","FBXO5"
"5241","AL080276.2"
"5242","MTRF1L"
"5243","RGS17"
"5244","IPCEF1"
"5245","CNKSR3"
"5246","SCAF8"
"5247","TIAM2"
"5248","TFB1M"
"5249","ARID1B"
"5250","TMEM242"
"5251","ZDHHC14"
"5252","SNX9"
"5253","AL035634.1"
"5254","SYNJ2"
"5255","SERAC1"
"5256","GTF2H5"
"5257","TULP4"
"5258","TMEM181"
"5259","DYNLT1"
"5260","SYTL3"
"5261","EZR"
"5262","AL627422.2"
"5263","C6orf99"
"5264","RSPH3"
"5265","AL035530.2"
"5266","TAGAP"
"5267","SOD2"
"5268","WTAP"
"5269","ACAT2"
"5270","TCP1"
"5271","MRPL18"
"5272","PNLDC1"
"5273","IGF2R"
"5274","SLC22A1"
"5275","AL139393.2"
"5276","MAP3K4"
"5277","AGPAT4"
"5278","PRKN"
"5279","PACRG"
"5280","CAHM"
"5281","QKI"
"5282","SFT2D1"
"5283","MPC1"
"5284","AL022069.1"
"5285","RPS6KA2"
"5286","RNASET2"
"5287","Z94721.1"
"5288","FGFR1OP"
"5289","CCR6"
"5290","AL121935.1"
"5291","AFDN"
"5292","WDR27"
"5293","C6orf120"
"5294","PHF10"
"5295","TCTE3"
"5296","ERMARD"
"5297","DLL1"
"5298","FAM120B"
"5299","PSMB1"
"5300","TBP"
"5301","PDCD2"
"5302","AC093627.5"
"5303","AC093627.4"
"5304","FAM20C"
"5305","PDGFA"
"5306","PRKAR1B"
"5307","AC147651.4"
"5308","DNAAF5"
"5309","SUN1"
"5310","GET4"
"5311","ADAP1"
"5312","COX19"
"5313","C7orf50"
"5314","GPR146"
"5315","ZFAND2A"
"5316","AC091729.3"
"5317","MICALL2"
"5318","INTS1"
"5319","MAFK"
"5320","PSMG3"
"5321","PSMG3-AS1"
"5322","MAD1L1"
"5323","MRM2"
"5324","NUDT1"
"5325","SNX8"
"5326","EIF3B"
"5327","CHST12"
"5328","LFNG"
"5329","BRAT1"
"5330","IQCE"
"5331","TTYH3"
"5332","AMZ1"
"5333","GNA12"
"5334","CARD11"
"5335","AC004906.1"
"5336","FOXK1"
"5337","AP5Z1"
"5338","RADIL"
"5339","RBAK-RBAKDN"
"5340","RBAK"
"5341","WIPI2"
"5342","SLC29A4"
"5343","TNRC18"
"5344","FBXL18"
"5345","ACTB"
"5346","FSCN1"
"5347","RNF216"
"5348","CCZ1"
"5349","PMS2"
"5350","AIMP2"
"5351","EIF2AK1"
"5352","USP42"
"5353","CYTH3"
"5354","FAM220A"
"5355","RAC1"
"5356","DAGLB"
"5357","KDELR2"
"5358","ZDHHC4"
"5359","C7orf26"
"5360","ZNF853"
"5361","ZNF316"
"5362","ZNF12"
"5363","CCZ1B"
"5364","C1GALT1"
"5365","AC004982.2"
"5366","MIOS"
"5367","RPA3"
"5368","UMAD1"
"5369","GLCCI1"
"5370","ICA1"
"5371","NDUFA4"
"5372","AC007029.1"
"5373","PHF14"
"5374","THSD7A"
"5375","TMEM106B"
"5376","VWDE"
"5377","SCIN"
"5378","ARL4A"
"5379","ETV1"
"5380","ISPD"
"5381","ANKMY2"
"5382","BZW2"
"5383","TSPAN13"
"5384","AHR"
"5385","AC073332.1"
"5386","SNX13"
"5387","HDAC9"
"5388","TWISTNB"
"5389","MACC1"
"5390","ITGB8"
"5391","SP4"
"5392","DNAH11"
"5393","CDCA7L"
"5394","RAPGEF5"
"5395","IL6"
"5396","TOMM7"
"5397","FAM126A"
"5398","KLHL7"
"5399","NUPL2"
"5400","MALSU1"
"5401","IGF2BP3"
"5402","TRA2A"
"5403","CCDC126"
"5404","FAM221A"
"5405","MPP6"
"5406","GSDME"
"5407","OSBPL3"
"5408","CYCS"
"5409","C7orf31"
"5410","NFE2L3"
"5411","AC004520.1"
"5412","HNRNPA2B1"
"5413","CBX3"
"5414","SNX10"
"5415","AC004540.1"
"5416","SKAP2"
"5417","HOXA1"
"5418","HOTAIRM1"
"5419","HOXA7"
"5420","HOXA9"
"5421","HOXA10"
"5422","HIBADH"
"5423","TAX1BP1"
"5424","JAZF1"
"5425","CREB5"
"5426","CPVL"
"5427","CHN2"
"5428","WIPF3"
"5429","SCRN1"
"5430","FKBP14"
"5431","PLEKHA8"
"5432","MTURN"
"5433","ZNRF2"
"5434","LINC01176"
"5435","NOD1"
"5436","GGCT"
"5437","GARS"
"5438","MINDY4"
"5439","LSM5"
"5440","AVL9"
"5441","KBTBD2"
"5442","FKBP9"
"5443","NT5C3A"
"5444","RP9"
"5445","BBS9"
"5446","DPY19L1"
"5447","TBX20"
"5448","HERPUD2"
"5449","AC018647.2"
"5450","SEPT7-AS1"
"5451","SEPT7"
"5452","EEPD1"
"5453","KIAA0895"
"5454","ANLN"
"5455","AOAH"
"5456","AC007349.3"
"5457","ELMO1"
"5458","GPR141"
"5459","EPDR1"
"5460","STARD3NL"
"5461","TRGC2"
"5462","TRGC1"
"5463","TRGV10"
"5464","TRGV9"
"5465","AC006033.2"
"5466","TRGV8"
"5467","TRGV7"
"5468","TRG-AS1"
"5469","TRGV5P"
"5470","TRGV5"
"5471","TRGV4"
"5472","TRGV3"
"5473","TRGV2"
"5474","VPS41"
"5475","YAE1D1"
"5476","RALA"
"5477","LINC00265"
"5478","AC072061.1"
"5479","CDK13"
"5480","MPLKIP"
"5481","SUGCT"
"5482","C7orf25"
"5483","AC010132.3"
"5484","PSMA2"
"5485","MRPL32"
"5486","STK17A"
"5487","COA1"
"5488","BLVRA"
"5489","MRPS24"
"5490","URGCP"
"5491","UBE2D4"
"5492","AC004951.1"
"5493","LINC00957"
"5494","DBNL"
"5495","POLM"
"5496","AEBP1"
"5497","POLD2"
"5498","GCK"
"5499","YKT6"
"5500","NUDCD3"
"5501","DDX56"
"5502","TMED4"
"5503","OGDH"
"5504","ZMIZ2"
"5505","PPIA"
"5506","H2AFV"
"5507","PURB"
"5508","AC004854.2"
"5509","MYO1G"
"5510","SNHG15"
"5511","CCM2"
"5512","NACAD"
"5513","TBRG4"
"5514","IGFBP3"
"5515","AC073115.2"
"5516","TNS3"
"5517","HUS1"
"5518","C7orf57"
"5519","UPP1"
"5520","IKZF1"
"5521","FIGNL1"
"5522","GRB10"
"5523","COBL"
"5524","SEC61G"
"5525","EGFR"
"5526","LANCL2"
"5527","VOPP1"
"5528","AC092647.5"
"5529","ZNF713"
"5530","NIPSNAP2"
"5531","MRPS17"
"5532","PSPH"
"5533","CCT6A"
"5534","SUMF2"
"5535","PHKG1"
"5536","CHCHD2"
"5537","AC092634.3"
"5538","ZNF736"
"5539","ZNF680"
"5540","ZNF107"
"5541","ZNF138"
"5542","ZNF273"
"5543","ZNF117"
"5544","ERV3-1"
"5545","ZNF92"
"5546","VKORC1L1"
"5547","GUSB"
"5548","ASL"
"5549","CRCP"
"5550","TPST1"
"5551","AC008267.5"
"5552","KCTD7"
"5553","RABGEF1"
"5554","AC027644.3"
"5555","AC073335.2"
"5556","TMEM248"
"5557","SBDS"
"5558","TYW1"
"5559","AC006480.2"
"5560","AUTS2"
"5561","TYW1B"
"5562","POM121"
"5563","AC211476.2"
"5564","NSUN5"
"5565","FZD9"
"5566","BAZ1B"
"5567","BCL7B"
"5568","TBL2"
"5569","DNAJC30"
"5570","BUD23"
"5571","STX1A"
"5572","ABHD11"
"5573","METTL27"
"5574","ELN"
"5575","LIMK1"
"5576","EIF4H"
"5577","LAT2"
"5578","RFC2"
"5579","CLIP2"
"5580","GTF2IRD1"
"5581","GTF2I"
"5582","NCF1"
"5583","GTF2IRD2"
"5584","CASTOR2"
"5585","RCC1L"
"5586","GTF2IRD2B"
"5587","TRIM73"
"5588","POM121C"
"5589","SPDYE5"
"5590","HIP1"
"5591","RHBDD2"
"5592","POR"
"5593","TMEM120A"
"5594","STYXL1"
"5595","MDH2"
"5596","HSPB1"
"5597","YWHAG"
"5598","ZP3"
"5599","DTX2"
"5600","SPDYE16"
"5601","POMZP3"
"5602","CCDC146"
"5603","FGL2"
"5604","GSAP"
"5605","PTPN12"
"5606","APTR"
"5607","RSBN1L"
"5608","TMEM60"
"5609","PHTF2"
"5610","MAGI2"
"5611","GNAI1"
"5612","KIAA1324L"
"5613","AC005076.1"
"5614","DMTF1"
"5615","TMEM243"
"5616","TP53TG1"
"5617","CROT"
"5618","ABCB1"
"5619","RUNDC3B"
"5620","SLC25A40"
"5621","DBF4"
"5622","ADAM22"
"5623","SRI"
"5624","AC003991.2"
"5625","AC003991.1"
"5626","GTPBP10"
"5627","CLDN12"
"5628","CDK14"
"5629","MTERF1"
"5630","AKAP9"
"5631","CYP51A1"
"5632","CYP51A1-AS1"
"5633","KRIT1"
"5634","ANKIB1"
"5635","GATAD1"
"5636","PEX1"
"5637","RBM48"
"5638","FAM133B"
"5639","CDK6"
"5640","SAMD9"
"5641","SAMD9L"
"5642","VPS50"
"5643","GNG11"
"5644","BET1"
"5645","CASD1"
"5646","SGCE"
"5647","PEG10"
"5648","PPP1R9A"
"5649","PON2"
"5650","SLC25A13"
"5651","SEM1"
"5652","SDHAF3"
"5653","ASNS"
"5654","LMTK2"
"5655","TECPR1"
"5656","BRI3"
"5657","BAIAP2L1"
"5658","TRRAP"
"5659","SMURF1"
"5660","AC004922.1"
"5661","ARPC1A"
"5662","ARPC1B"
"5663","PDAP1"
"5664","BUD31"
"5665","PTCD1"
"5666","CPSF4"
"5667","ATP5MF"
"5668","ZNF789"
"5669","ZNF394"
"5670","ZKSCAN5"
"5671","FAM200A"
"5672","ZNF655"
"5673","ZSCAN25"
"5674","CYP3A5"
"5675","TRIM4"
"5676","ZKSCAN1"
"5677","ZSCAN21"
"5678","ZNF3"
"5679","COPS6"
"5680","MCM7"
"5681","AP4M1"
"5682","TAF6"
"5683","CNPY4"
"5684","MBLAC1"
"5685","LAMTOR4"
"5686","C7orf43"
"5687","GAL3ST4"
"5688","GPC2"
"5689","STAG3"
"5690","CASTOR3"
"5691","PVRIG"
"5692","PILRB"
"5693","PILRA"
"5694","ZCWPW1"
"5695","MEPCE"
"5696","PPP1R35"
"5697","C7orf61"
"5698","TSC22D4"
"5699","AGFG2"
"5700","SAP25"
"5701","LRCH4"
"5702","PCOLCE"
"5703","MOSPD3"
"5704","TFR2"
"5705","GNB2"
"5706","GIGYF1"
"5707","POP7"
"5708","SLC12A9"
"5709","SLC12A9-AS1"
"5710","TRIP6"
"5711","SRRT"
"5712","UFSP1"
"5713","ACHE"
"5714","MUC12"
"5715","AC105446.1"
"5716","TRIM56"
"5717","SERPINE1"
"5718","AP1S1"
"5719","VGF"
"5720","PLOD3"
"5721","ZNHIT1"
"5722","CLDN15"
"5723","FIS1"
"5724","IFT22"
"5725","CUX1"
"5726","SH2B2"
"5727","PRKRIP1"
"5728","ORAI2"
"5729","ALKBH4"
"5730","LRWD1"
"5731","POLR2J"
"5732","RASA4B"
"5733","POLR2J3"
"5734","AC093668.3"
"5735","RASA4"
"5736","AC105052.3"
"5737","SPDYE2B"
"5738","POLR2J2"
"5739","FAM185A"
"5740","FBXL13"
"5741","ARMC10"
"5742","NAPEPLD"
"5743","PMPCB"
"5744","DNAJC2"
"5745","PSMC2"
"5746","ORC5"
"5747","AC007384.1"
"5748","LINC01004"
"5749","KMT2E-AS1"
"5750","KMT2E"
"5751","AC005070.3"
"5752","SRPK2"
"5753","PUS7"
"5754","RINT1"
"5755","ATXN7L1"
"5756","CDHR3"
"5757","SYPL1"
"5758","NAMPT"
"5759","AC007032.1"
"5760","CCDC71L"
"5761","PIK3CG"
"5762","PRKAR2B"
"5763","HBP1"
"5764","AC004492.1"
"5765","COG5"
"5766","GPR22"
"5767","DUS4L"
"5768","AC004839.1"
"5769","BCAP29"
"5770","AC002467.1"
"5771","CBLL1"
"5772","DLD"
"5773","NRCAM"
"5774","PNPLA8"
"5775","THAP5"
"5776","DNAJB9"
"5777","IMMP2L"
"5778","LRRN3"
"5779","DOCK4"
"5780","ZNF277"
"5781","IFRD1"
"5782","LSMEM1"
"5783","TMEM168"
"5784","BMT2"
"5785","SMIM30"
"5786","MDFIC"
"5787","TES"
"5788","CAV2"
"5789","CAV1"
"5790","CAPZA2"
"5791","ST7"
"5792","LSM8"
"5793","ING3"
"5794","FAM3C"
"5795","PTPRZ1"
"5796","AASS"
"5797","NDUFA5"
"5798","WASL"
"5799","AC006333.2"
"5800","POT1"
"5801","POT1-AS1"
"5802","ZNF800"
"5803","GCC1"
"5804","ARF5"
"5805","AC073934.1"
"5806","SND1"
"5807","SND1-IT1"
"5808","LRRC4"
"5809","RBM28"
"5810","IMPDH1"
"5811","HILPDA"
"5812","METTL2B"
"5813","AC090114.2"
"5814","AC018638.7"
"5815","FAM71F2"
"5816","CALU"
"5817","CCDC136"
"5818","KCP"
"5819","ATP6V1F"
"5820","IRF5"
"5821","TNPO3"
"5822","TSPAN33"
"5823","AHCYL2"
"5824","STRIP2"
"5825","SMKR1"
"5826","AC078846.1"
"5827","NRF1"
"5828","UBE2H"
"5829","ZC3HC1"
"5830","KLHDC10"
"5831","AC087071.1"
"5832","TMEM209"
"5833","CPA5"
"5834","CEP41"
"5835","MEST"
"5836","COPG2"
"5837","AC016831.7"
"5838","LINC00513"
"5839","AC016831.1"
"5840","AC016831.5"
"5841","AC058791.1"
"5842","MKLN1"
"5843","AC008264.2"
"5844","PODXL"
"5845","PLXNA4"
"5846","CHCHD3"
"5847","EXOC4"
"5848","SLC35B4"
"5849","AC009275.1"
"5850","AKR1B1"
"5851","BPGM"
"5852","CALD1"
"5853","AGBL3"
"5854","CYREN"
"5855","TMEM140"
"5856","AC083862.2"
"5857","WDR91"
"5858","CNOT4"
"5859","NUP205"
"5860","STMP1"
"5861","MTPN"
"5862","AC078845.1"
"5863","PTN"
"5864","DGKI"
"5865","CREB3L2"
"5866","TRIM24"
"5867","KIAA1549"
"5868","ZC3HAV1L"
"5869","ZC3HAV1"
"5870","TTC26"
"5871","UBN2"
"5872","FMC1"
"5873","LUC7L2"
"5874","AC083880.1"
"5875","HIPK2"
"5876","TBXAS1"
"5877","PARP12"
"5878","KDM7A"
"5879","SLC37A3"
"5880","RAB19"
"5881","MKRN1"
"5882","ADCK2"
"5883","NDUFB2"
"5884","NDUFB2-AS1"
"5885","BRAF"
"5886","MRPS33"
"5887","TMEM178B"
"5888","AGK"
"5889","AC004918.1"
"5890","KIAA1147"
"5891","WEE2-AS1"
"5892","SSBP1"
"5893","TRBV1"
"5894","TRBV2"
"5895","TRBV3-1"
"5896","TRBV4-1"
"5897","TRBV5-1"
"5898","TRBV6-1"
"5899","TRBV4-2"
"5900","TRBV6-2"
"5901","TRBV7-2"
"5902","TRBV6-4"
"5903","TRBV7-3"
"5904","TRBV5-3"
"5905","TRBV9"
"5906","TRBV10-1"
"5907","TRBV11-1"
"5908","TRBV10-2"
"5909","TRBV11-2"
"5910","TRBV12-2"
"5911","TRBV6-5"
"5912","TRBV7-4"
"5913","TRBV5-4"
"5914","TRBV6-6"
"5915","TRBV5-5"
"5916","TRBV7-6"
"5917","TRBV5-6"
"5918","TRBV7-7"
"5919","TRBV5-7"
"5920","TRBV7-9"
"5921","TRBV13"
"5922","TRBV10-3"
"5923","TRBV11-3"
"5924","TRBV12-3"
"5925","TRBV12-4"
"5926","TRBV12-5"
"5927","TRBV14"
"5928","TRBV15"
"5929","TRBV18"
"5930","TRBV19"
"5931","TRBV20-1"
"5932","TRBV21-1"
"5933","TRBV23-1"
"5934","TRBV24-1"
"5935","TRBV25-1"
"5936","TRBV27"
"5937","TRBV28"
"5938","TRBV29-1"
"5939","TRBJ1-1"
"5940","TRBJ1-2"
"5941","TRBJ1-5"
"5942","TRBC1"
"5943","TRBJ2-1"
"5944","TRBJ2-2"
"5945","TRBJ2-3"
"5946","TRBJ2-5"
"5947","TRBJ2-7"
"5948","TRBC2"
"5949","TRBV30"
"5950","EPHB6"
"5951","GSTK1"
"5952","CASP2"
"5953","FAM131B"
"5954","AC093673.1"
"5955","ZYX"
"5956","EPHA1"
"5957","EPHA1-AS1"
"5958","TCAF2"
"5959","TCAF2C"
"5960","TCAF1"
"5961","ARHGEF35"
"5962","AC004889.1"
"5963","AC074386.1"
"5964","OR2A1-AS1"
"5965","ARHGEF5"
"5966","TPK1"
"5967","AC005229.4"
"5968","CUL1"
"5969","EZH2"
"5970","GHET1"
"5971","PDIA4"
"5972","ZNF786"
"5973","ZNF425"
"5974","ZNF398"
"5975","ZNF282"
"5976","ZNF212"
"5977","ZNF783"
"5978","ZNF777"
"5979","ZNF746"
"5980","KRBA1"
"5981","ZNF467"
"5982","ZNF862"
"5983","ATP6V0E2-AS1"
"5984","ATP6V0E2"
"5985","ACTR3C"
"5986","LRRC61"
"5987","ZBED6CL"
"5988","RARRES2"
"5989","REPIN1"
"5990","ZNF775"
"5991","AC073111.5"
"5992","LINC00996"
"5993","GIMAP8"
"5994","GIMAP7"
"5995","GIMAP4"
"5996","GIMAP6"
"5997","GIMAP2"
"5998","GIMAP1"
"5999","GIMAP5"
"6000","TMEM176B"
"6001","TMEM176A"
"6002","KCNH2"
"6003","NOS3"
"6004","ATG9B"
"6005","ABCB8"
"6006","ASIC3"
"6007","CDK5"
"6008","SLC4A2"
"6009","FASTK"
