"","x"
"1332","SPTA1"
"1333","MNDA"
"1334","PYHIN1"
"1335","IFI16"
"1336","AIM2"
"1337","CADM3"
"1338","FCER1A"
"1339","DUSP23"
"1340","FCRL6"
"1341","SLAMF8"
"1342","AL590560.1"
"1343","VSIG8"
"1344","AL590560.2"
"1345","CFAP45"
"1346","TAGLN2"
"1347","IGSF9"
"1348","SLAMF9"
"1349","KCNJ10"
"1350","PIGM"
"1351","IGSF8"
"1352","ATP1A2"
"1353","CASQ1"
"1354","AL121987.2"
"1355","PEA15"
"1356","DCAF8"
"1357","AL139011.2"
"1358","AL139011.1"
"1359","PEX19"
"1360","COPA"
"1361","NCSTN"
"1362","NHLH1"
"1363","VANGL2"
"1364","SLAMF6"
"1365","CD84"
"1366","SLAMF1"
"1367","AL121985.1"
"1368","CD48"
"1369","SLAMF7"
"1370","LY9"
"1371","CD244"
"1372","F11R"
"1373","TSTD1"
"1374","USF1"
"1375","ARHGAP30"
"1376","NECTIN4"
"1377","KLHDC9"
"1378","PFDN2"
"1379","NIT1"
"1380","DEDD"
"1381","UFC1"
"1382","AL590714.1"
"1383","USP21"
"1384","PPOX"
"1385","B4GALT3"
"1386","ADAMTS4"
"1387","NDUFS2"
"1388","FCER1G"
"1389","TOMM40L"
"1390","NR1I3"
"1391","PCP4L1"
"1392","MPZ"
"1393","SDHC"
"1394","AL592295.4"
"1395","FCGR2A"
"1396","HSPA6"
"1397","FCGR3A"
"1398","FCGR3B"
"1399","FCGR2B"
"1400","FCRLA"
"1401","FCRLB"
"1402","DUSP12"
"1403","AL359541.1"
"1404","ATF6"
"1405","OLFML2B"
"1406","NOS1AP"
"1407","C1orf226"
"1408","SH2D1B"
"1409","UHMK1"
"1410","AL596325.1"
"1411","UAP1"
"1412","DDR2"
"1413","HSD17B7"
"1414","RGS4"
"1415","RGS5"
"1416","NUF2"
"1417","PBX1"
"1418","AL356441.1"
"1419","MGST3"
"1420","ALDH9A1"
"1421","AL451074.6"
"1422","TMCO1"
"1423","AL451074.2"
"1424","UCK2"
"1425","FAM78B"
"1426","POGK"
"1427","TADA1"
"1428","ILDR2"
"1429","MAEL"
"1430","GPA33"
"1431","DUSP27"
"1432","AL451050.2"
"1433","POU2F1"
"1434","CD247"
"1435","AL359962.2"
"1436","CREG1"
"1437","AL031733.2"
"1438","RCSD1"
"1439","MPZL1"
"1440","ADCY10"
"1441","Z99943.1"
"1442","MPC2"
"1443","DCAF6"
"1444","GPR161"
"1445","TIPRL"
"1446","SFT2D2"
"1447","TBX19"
"1448","AL023755.1"
"1449","XCL2"
"1450","XCL1"
"1451","ATP1B1"
"1452","NME7"
"1453","BLZF1"
"1454","CCDC181"
"1455","SLC19A2"
"1456","AL021068.1"
"1457","F5"
"1458","C1orf112"
"1459","SELL"
"1460","METTL18"
"1461","SCYL3"
"1462","KIFAP3"
"1463","GORAB"
"1464","PRRX1"
"1465","Z97200.1"
"1466","FMO4"
"1467","PRRC2C"
"1468","MYOCOS"
"1469","VAMP4"
"1470","METTL13"
"1471","DNM3"
"1472","DNM3OS"
"1473","PIGC"
"1474","SUCO"
"1475","AL031599.1"
"1476","TNFSF18"
"1477","TNFSF4"
"1478","AL645568.1"
"1479","PRDX6"
"1480","ANKRD45"
"1481","KLHL20"
"1482","CENPL"
"1483","DARS2"
"1484","GAS5-AS1"
"1485","ZBTB37"
"1486","SERPINC1"
"1487","RC3H1"
"1488","AL121983.1"
"1489","AL121983.2"
"1490","RABGAP1L"
"1491","GPR52"
"1492","CACYBP"
"1493","MRPS14"
"1494","TNN"
"1495","KIAA0040"
"1496","TNR"
"1497","AL513329.1"
"1498","COP1"
"1499","AL590723.1"
"1500","AL359265.3"
"1501","ASTN1"
"1502","BRINP2"
"1503","SEC16B"
"1504","RASAL2-AS1"
"1505","RASAL2"
"1506","C1orf220"
"1507","RALGPS2"
"1508","ANGPTL1"
"1509","FAM20B"
"1510","TOR3A"
"1511","ABL2"
"1512","SOAT1"
"1513","AXDND1"
"1514","TOR1AIP2"
"1515","AL353708.3"
"1516","TOR1AIP1"
"1517","AL353708.1"
"1518","CEP350"
"1519","QSOX1"
"1520","LHX4"
"1521","ACBD6"
"1522","XPR1"
"1523","KIAA1614"
"1524","AL162431.2"
"1525","KIAA1614-AS1"
"1526","STX6"
"1527","MR1"
"1528","IER5"
"1529","CACNA1E"
"1530","GLUL"
"1531","RGSL1"
"1532","RNASEL"
"1533","RGS16"
"1534","LINC01686"
"1535","RGS8"
"1536","NPL"
"1537","DHX9"
"1538","LAMC1"
"1539","NMNAT2"
"1540","SMG7"
"1541","NCF2"
"1542","ARPC5"
"1543","RGL1"
"1544","COLGALT2"
"1545","TSEN15"
"1546","AL445228.2"
"1547","C1orf21"
"1548","EDEM3"
"1549","FAM129A"
"1550","RNF2"
"1551","TRMT1L"
"1552","SWT1"
"1553","IVNS1ABP"
"1554","AL078644.2"
"1555","TPR"
"1556","ODR4"
"1557","OCLM"
"1558","AL596220.1"
"1559","AL096803.3"
"1560","PTGS2"
"1561","PACERR"
"1562","PLA2G4A"
"1563","ERVMER61-1"
"1564","BRINP3"
"1565","LINC01351"
"1566","RGS18"
"1567","AL390957.1"
"1568","AL136987.1"
"1569","RGS1"
"1570","RGS13"
"1571","AL136454.1"
"1572","RGS2"
"1573","UCHL5"
"1574","TROVE2"
"1575","GLRX2"
"1576","CDC73"
"1577","B3GALT2"
"1578","KCNT2"
"1579","CFH"
"1580","ASPM"
"1581","ZBTB41"
"1582","CRB1"
"1583","DENND1B"
"1584","C1orf53"
"1585","LHX9"
"1586","NEK7"
"1587","PTPRC"
"1588","AL157402.2"
"1589","MIR181A1HG"
"1590","NR5A2"
"1591","LINC00862"
"1592","ZNF281"
"1593","KIF14"
"1594","DDX59"
"1595","AL445483.1"
"1596","CAMSAP2"
"1597","INAVA"
"1598","KIF21B"
"1599","AL358473.1"
"1600","TMEM9"
"1601","LAD1"
"1602","PHLDA3"
"1603","CSRP1"
"1604","AC096677.1"
"1605","NAV1"
"1606","IPO9-AS1"
"1607","AL645504.1"
"1608","IPO9"
"1609","SHISA4"
"1610","AL513217.1"
"1611","LMOD1"
"1612","TIMM17A"
"1613","RNPEP"
"1614","ELF3"
"1615","GPR37L1"
"1616","ARL8A"
"1617","PTPN7"
"1618","LGR6"
"1619","UBE2T"
"1620","PPP1R12B"
"1621","AC104463.2"
"1622","KDM5B"
"1623","PCAT6"
"1624","RABIF"
"1625","KLHL12"
"1626","ADIPOR1"
"1627","CYB5R1"
"1628","TMEM183A"
"1629","PPFIA4"
"1630","ADORA1"
"1631","MYBPH"
"1632","CHI3L1"
"1633","CHIT1"
"1634","LINC01353"
"1635","LINC01136"
"1636","BTG2"
"1637","FMOD"
"1638","PRELP"
"1639","ATP2B4"
"1640","LAX1"
"1641","ZC3H11A"
"1642","ZBED6"
"1643","SNRPE"
"1644","SOX13"
"1645","ETNK2"
"1646","PLEKHA6"
"1647","LINC00628"
"1648","PPP1R15B"
"1649","PIK3C2B"
"1650","MDM4"
"1651","AL512306.3"
"1652","LRRN2"
"1653","AL512306.2"
"1654","NFASC"
"1655","CNTN2"
"1656","TMEM81"
"1657","RBBP5"
"1658","DSTYK"
"1659","TMCC2"
"1660","NUAK2"
"1661","KLHDC8A"
"1662","LEMD1"
"1663","CDK18"
"1664","MFSD4A"
"1665","ELK4"
"1666","SLC45A3"
"1667","NUCKS1"
"1668","RAB29"
"1669","SLC41A1"
"1670","PM20D1"
"1671","RAB7B"
"1672","RHEX"
"1673","FAM72A"
"1674","SRGAP2"
"1675","IKBKE"
"1676","AC244034.2"
"1677","RASSF5"
"1678","EIF2D"
"1679","AL591846.2"
"1680","DYRK3"
"1681","MAPKAPK2"
"1682","IL10"
"1683","IL19"
"1684","IL20"
"1685","IL24"
"1686","FCMR"
"1687","PIGR"
"1688","PFKFB2"
"1689","YOD1"
"1690","C4BPB"
"1691","CD55"
"1692","CR1"
"1693","CR1L"
"1694","CD46"
"1695","MIR29B2CHG"
"1696","CD34"
"1697","PLXNA2"
"1698","CAMK1G"
"1699","LAMB3"
"1700","AL031316.1"
"1701","G0S2"
"1702","HSD11B1"
"1703","TRAF3IP3"
"1704","C1orf74"
"1705","IRF6"
"1706","UTP25"
"1707","SYT14"
"1708","SERTAD4-AS1"
"1709","SERTAD4"
"1710","HHAT"
"1711","KCNH1"
"1712","RCOR3"
"1713","TRAF5"
"1714","LINC00467"
"1715","SLC30A1"
"1716","NEK2"
"1717","LPGAT1"
"1718","INTS7"
"1719","DTL"
"1720","PPP2R5A"
"1721","AL360091.3"
"1722","TMEM206"
"1723","NENF"
"1724","LINC01740"
"1725","AC092803.2"
"1726","ATF3"
"1727","FAM71A"
"1728","BATF3"
"1729","NSL1"
"1730","TATDN3"
"1731","FLVCR1-DT"
"1732","FLVCR1"
"1733","VASH2"
"1734","ANGEL2"
"1735","RPS6KC1"
"1736","PROX1"
"1737","AC011700.1"
"1738","SMYD2"
"1739","PTPN14"
"1740","CENPF"
"1741","KCTD3"
"1742","ESRRG"
"1743","GPATCH2"
"1744","SPATA17"
"1745","RRP15"
"1746","TGFB2-AS1"
"1747","TGFB2"
"1748","C1orf143"
"1749","LYPLAL1-DT"
"1750","LYPLAL1"
"1751","AC096642.1"
"1752","ZC3H11B"
"1753","SLC30A10"
"1754","EPRS"
"1755","BPNT1"
"1756","IARS2"
"1757","RAB3GAP2"
"1758","MARK1"
"1759","C1orf115"
"1760","MARC2"
"1761","MARC1"
"1762","HLX-AS1"
"1763","HLX"
"1764","DUSP10"
"1765","LINC01705"
"1766","AL513314.2"
"1767","TAF1A"
"1768","TAF1A-AS1"
"1769","MIA3"
"1770","AL592148.3"
"1771","AIDA"
"1772","BROX"
"1773","FAM177B"
"1774","AL392172.1"
"1775","DISP1"
"1776","TLR5"
"1777","SUSD4"
"1778","CAPN8"
"1779","CAPN2"
"1780","TP53BP2"
"1781","AC138393.3"
"1782","FBXO28"
"1783","DEGS1"
"1784","AC092809.4"
"1785","NVL"
"1786","CNIH4"
"1787","WDR26"
"1788","CNIH3"
"1789","DNAH14"
"1790","LBR"
"1791","ENAH"
"1792","SRP9"
"1793","EPHX1"
"1794","AL591895.1"
"1795","TMEM63A"
"1796","PYCR2"
"1797","SDE2"
"1798","AL512343.2"
"1799","H3F3A"
"1800","LINC01703"
"1801","ACBD3"
"1802","LIN9"
"1803","PARP1"
"1804","STUM"
"1805","ITPKB"
"1806","ITPKB-AS1"
"1807","PSEN2"
"1808","COQ8A"
"1809","CDC42BPA"
"1810","ZNF678"
"1811","SNAP47"
"1812","JMJD4"
"1813","AL136379.1"
"1814","ARF1"
"1815","C1orf35"
"1816","MRPL55"
"1817","GUK1"
"1818","GJC2"
"1819","IBA57-DT"
"1820","IBA57"
"1821","OBSCN"
"1822","AL353593.1"
"1823","TRIM11"
"1824","HIST3H2A"
"1825","HIST3H2BB"
"1826","RNF187"
"1827","RHOU"
"1828","RAB4A"
"1829","AL117350.1"
"1830","CCSAP"
"1831","ACTA1"
"1832","NUP133"
"1833","ABCB10"
"1834","TAF5L"
"1835","URB2"
"1836","LINC01736"
"1837","GALNT2"
"1838","PGBD5"
"1839","COG2"
"1840","AGT"
"1841","C1orf198"
"1842","TTC13"
"1843","ARV1"
"1844","FAM89A"
"1845","C1orf131"
"1846","GNPAT"
"1847","EXOC8"
"1848","SPRTN"
"1849","EGLN1"
"1850","AL445524.1"
"1851","TSNAX"
"1852","TSNAX-DISC1"
"1853","LINC00582"
"1854","DISC1"
"1855","SIPA1L2"
"1856","MAP10"
"1857","NTPCR"
"1858","PCNX2"
"1859","MAP3K21"
"1860","KCNK1"
"1861","SLC35F3"
"1862","AL355472.1"
"1863","COA6"
"1864","TARBP1"
"1865","LINC01354"
"1866","IRF2BP2"
"1867","AL160408.2"
"1868","AL160408.4"
"1869","AL160408.3"
"1870","LINC01132"
"1871","AL391832.1"
"1872","AL391832.2"
"1873","AL391832.3"
"1874","LINC01348"
"1875","AL732292.2"
"1876","TOMM20"
"1877","RBM34"
"1878","ARID4B"
"1879","GGPS1"
"1880","TBCE"
"1881","B3GALNT2"
"1882","GNG4"
"1883","LYST"
"1884","NID1"
"1885","GPR137B"
"1886","ERO1B"
"1887","EDARADD"
"1888","LGALS8"
"1889","LGALS8-AS1"
"1890","AL359921.2"
"1891","AL359921.1"
"1892","HEATR1"
"1893","ACTN2"
"1894","MTR"
"1895","CHRM3"
"1896","FMN2"
"1897","FH"
"1898","KMO"
"1899","OPN3"
"1900","CHML"
"1901","EXO1"
"1902","PLD5"
"1903","CEP170"
"1904","AL606534.1"
"1905","SDCCAG8"
"1906","AKT3"
"1907","ZBTB18"
"1908","AL645465.1"
"1909","ADSS"
"1910","CATSPERE"
"1911","DESI2"
"1912","AL451007.3"
"1913","COX20"
"1914","HNRNPU"
"1915","BX323046.1"
"1916","AL356512.1"
"1917","EFCAB2"
"1918","KIF26B"
"1919","SMYD3"
"1920","TFB2M"
"1921","CNST"
"1922","AL591848.3"
"1923","SCCPDH"
"1924","AL591848.4"
"1925","AHCTF1"
"1926","ZNF695"
"1927","ZNF670"
"1928","ZNF669"
"1929","ZNF124"
"1930","AL390728.6"
"1931","AL390728.5"
"1932","ZNF496"
"1933","NLRP3"
"1934","OR2B11"
"1935","GCSAML"
"1936","OR2C3"
"1937","AL390860.1"
"1938","TRIM58"
"1939","OR2L2"
"1940","SH3BP5L"
"1941","ZNF672"
"1942","ZNF692"
"1943","PGBD2"
"1944","SH3YL1"
"1945","ACP1"
"1946","ALKAL2"
"1947","TMEM18"
"1948","PXDN"
"1949","MYT1L"
"1950","EIPR1"
"1951","TRAPPC12"
"1952","TRAPPC12-AS1"
"1953","ADI1"
"1954","AC231981.1"
"1955","AC108488.1"
"1956","RNASEH1"
"1957","RNASEH1-AS1"
"1958","RPS7"
"1959","SOX11"
"1960","NRIR"
"1961","CMPK2"
"1962","RSAD2"
"1963","RNF144A"
"1964","LINC01871"
"1965","LINC00299"
"1966","AC011747.2"
"1967","LINC01814"
"1968","ID2-AS1"
"1969","ID2"
"1970","KIDINS220"
"1971","MBOAT2"
"1972","ASAP2"
"1973","ITGB1BP1"
"1974","CPSF3"
"1975","IAH1"
"1976","ADAM17"
"1977","AC073195.1"
"1978","YWHAQ"
"1979","TAF1B"
"1980","AC010969.2"
"1981","GRHL1"
"1982","AC104794.2"
"1983","KLF11"
"1984","RRM2"
"1985","AC007240.1"
"1986","C2orf48"
"1987","HPCAL1"
"1988","ODC1"
"1989","AC007249.2"
"1990","NOL10"
"1991","RN7SL832P"
"1992","ATP6V1C2"
"1993","AC092687.3"
"1994","PDIA6"
"1995","LINC01954"
"1996","KCNF1"
"1997","PQLC3"
"1998","ROCK2"
"1999","E2F6"
"2000","GREB1"
"2001","LPIN1"
"2002","MIR3681HG"
"2003","TRIB2"
"2004","FAM84A"
"2005","NBAS"
"2006","DDX1"
"2007","MYCN"
"2008","FAM49A"
"2009","VSNL1"
"2010","SMC6"
"2011","GEN1"
"2012","KCNS3"
"2013","AC079148.1"
"2014","RDH14"
"2015","LINC01376"
"2016","LINC00954"
"2017","TTC32"
"2018","AC013400.1"
"2019","WDR35"
"2020","MATN3"
"2021","LAPTM4A"
"2022","SDC1"
"2023","PUM2"
"2024","RHOB"
"2025","HS1BP3"
"2026","AC012065.3"
"2027","GDF7"
"2028","AC012065.4"
"2029","LDAH"
"2030","TDRD15"
"2031","KLHL29"
"2032","AC009242.1"
"2033","ATAD2B"
"2034","UBXN2A"
"2035","MFSD2B"
"2036","WDCP"
"2037","FKBP1B"
"2038","SF3B6"
"2039","FAM228B"
"2040","TP53I3"
"2041","PFN4"
"2042","FAM228A"
"2043","ITSN2"
"2044","AC009228.1"
"2045","NCOA1"
"2046","PTRHD1"
"2047","CENPO"
"2048","ADCY3"
"2049","AC012073.1"
"2050","DNAJC27"
"2051","DNAJC27-AS1"
"2052","EFR3B"
"2053","POMC"
"2054","DNMT3A"
"2055","AC012074.1"
"2056","DTNB"
"2057","ASXL2"
"2058","KIF3C"
"2059","RAB10"
"2060","GAREM2"
"2061","HADHA"
"2062","HADHB"
"2063","ADGRF3"
"2064","SELENOI"
"2065","OTOF"
"2066","KCNK3"
"2067","SLC35F6"
"2068","CENPA"
"2069","DPYSL5"
"2070","MAPRE3"
"2071","TMEM214"
"2072","AGBL5"
"2073","AC013472.3"
"2074","AC013403.2"
"2075","OST4"
"2076","EMILIN1"
"2077","KHK"
"2078","CGREF1"
"2079","ABHD1"
"2080","PREB"
"2081","SLC5A6"
"2082","ATRAID"
"2083","CAD"
"2084","SLC30A3"
"2085","UCN"
"2086","MPV17"
"2087","GTF3C2"
"2088","GTF3C2-AS1"
"2089","AC074117.1"
"2090","EIF2B4"
"2091","SNX17"
"2092","ZNF513"
"2093","PPM1G"
"2094","NRBP1"
"2095","KRTCAP3"
"2096","IFT172"
"2097","FNDC4"
"2098","ZNF512"
"2099","CCDC121"
"2100","GPN1"
"2101","SUPT7L"
"2102","SLC4A1AP"
"2103","LINC01460"
"2104","MRPL33"
"2105","RBKS"
"2106","BABAM2"
"2107","AC093690.1"
"2108","FOSL2"
"2109","AC104695.3"
"2110","PLB1"
"2111","AC092164.1"
"2112","PPP1CB"
"2113","SPDYA"
"2114","TRMT61B"
"2115","WDR43"
"2116","TOGARAM2"
"2117","CLIP4"
"2118","ALK"
"2119","AC016907.2"
"2120","YPEL5"
"2121","LBH"
"2122","LCLAT1"
"2123","GALNT14"
"2124","EHD3"
"2125","AL121652.1"
"2126","MEMO1"
"2127","DPY30"
"2128","AL121655.1"
"2129","SPAST"
"2130","AL121658.1"
"2131","SLC30A6"
"2132","NLRC4"
"2133","YIPF4"
"2134","AL133245.1"
"2135","BIRC6"
"2136","TTC27"
"2137","LTBP1"
"2138","RASGRP3"
"2139","AC020594.1"
"2140","FAM98A"
"2141","AC009414.2"
"2142","CRIM1"
"2143","AC007378.1"
"2144","FEZ2"
"2145","STRN"
"2146","HEATR5B"
"2147","GPATCH11"
"2148","EIF2AK2"
"2149","CEBPZOS"
"2150","CEBPZ"
"2151","NDUFAF7"
"2152","PRKD3"
"2153","QPCT"
"2154","CDC42EP3"
"2155","LINC00211"
"2156","RMDN2"
"2157","CYP1B1"
"2158","CYP1B1-AS1"
"2159","ATL2"
"2160","HNRNPLL"
"2161","GALM"
"2162","AC074366.1"
"2163","SRSF7"
"2164","GEMIN6"
"2165","DHX57"
"2166","MORN2"
"2167","ARHGEF33"
"2168","AC019171.1"
"2169","SOS1"
"2170","CDKL4"
"2171","MAP4K3"
"2172","AC007388.1"
"2173","TMEM178A"
"2174","THUMPD2"
"2175","SLC8A1-AS1"
"2176","SLC8A1"
"2177","LINC01914"
"2178","C2orf91"
"2179","PKDCC"
"2180","AC083949.1"
"2181","EML4"
"2182","COX7A2L"
"2183","MTA3"
"2184","OXER1"
"2185","HAAO"
"2186","LINC02580"
"2187","ZFP36L2"
"2188","LINC01126"
"2189","AC010883.1"
"2190","THADA"
"2191","PLEKHH2"
"2192","C1GALT1C1L"
"2193","DYNC2LI1"
"2194","ABCG8"
"2195","LRPPRC"
"2196","AC019129.2"
"2197","PPM1B"
"2198","SLC3A1"
"2199","PREPL"
"2200","CAMKMT"
"2201","SRBD1"
"2202","PRKCE"
"2203","EPAS1"
"2204","ATP6V1E2"
"2205","RHOQ"
"2206","AC018682.1"
"2207","PIGF"
"2208","CRIPT"
"2209","SOCS5"
"2210","AC016722.3"
"2211","LINC01118"
"2212","LINC01119"
"2213","AC016722.2"
"2214","MCFD2"
"2215","TTC7A"
"2216","AC073283.1"
"2217","CALM2"
"2218","AC106869.1"
"2219","EPCAM"
"2220","MSH2"
"2221","KCNK12"
"2222","MSH6"
"2223","FBXO11"
"2224","AC079807.1"
"2225","FOXN2"
"2226","AC093635.1"
"2227","PPP1R21"
"2228","STON1"
"2229","NRXN1"
"2230","ASB3"
"2231","CHAC2"
"2232","ERLEC1"
"2233","GPR75"
"2234","PSME4"
"2235","ACYP2"
"2236","AC008280.3"
"2237","SPTBN1"
"2238","EML6"
"2239","RTN4"
"2240","CLHC1"
"2241","RPS27A"
"2242","MTIF2"
"2243","AC012358.3"
"2244","CCDC88A"
"2245","CFAP36"
"2246","PPP4R3B"
"2247","AC015982.1"
"2248","PNPT1"
"2249","EFEMP1"
"2250","AC007743.1"
"2251","VRK2"
"2252","FANCL"
"2253","AC007250.1"
"2254","LINC01122"
"2255","BCL11A"
"2256","PAPOLG"
"2257","REL"
"2258","PUS10"
"2259","PEX13"
"2260","KIAA1841"
"2261","C2orf74"
"2262","AC016747.2"
"2263","USP34"
"2264","AC016727.1"
"2265","XPO1"
"2266","FAM161A"
"2267","CCT4"
"2268","AC107081.2"
"2269","COMMD1"
"2270","B3GNT2"
"2271","TMEM17"
"2272","EHBP1"
"2273","AC009501.1"
"2274","OTX1"
"2275","WDPCP"
"2276","MDH1"
"2277","UGP2"
"2278","VPS54"
"2279","AC012368.2"
"2280","PELI1"
"2281","AC012368.1"
"2282","LINC00309"
"2283","LGALSL"
"2284","AC008074.3"
"2285","AFTPH"
"2286","SERTAD2"
"2287","AC007365.1"
"2288","LINC01800"
"2289","LINC02245"
"2290","SLC1A4"
"2291","LINC02576"
"2292","CEP68"
"2293","RAB1A"
"2294","ACTR2"
"2295","SPRED2"
"2296","AC007389.5"
"2297","MEIS1"
"2298","ETAA1"
"2299","C1D"
"2300","WDR92"
"2301","PNO1"
"2302","PPP3R1"
"2303","AC017083.2"
"2304","AC017083.1"
"2305","CNRIP1"
"2306","AC015969.1"
"2307","PLEK"
"2308","FBXO48"
"2309","APLF"
"2310","ARHGAP25"
"2311","LINC01888"
"2312","ANTXR1"
"2313","GFPT1"
"2314","NFU1"
"2315","AAK1"
"2316","ANXA4"
"2317","GMCL1"
"2318","SNRNP27"
"2319","MXD1"
"2320","ASPRV1"
"2321","PCBP1"
"2322","LINC01816"
"2323","C2orf42"
"2324","TIA1"
"2325","PCYOX1"
"2326","SNRPG"
"2327","FAM136A"
"2328","TGFA"
"2329","ADD2"
"2330","CLEC4F"
"2331","CD207"
"2332","VAX2"
"2333","ATP6V1B1"
"2334","AC007040.2"
"2335","ANKRD53"
"2336","TEX261"
"2337","AC007881.2"
"2338","NAGK"
"2339","AC007881.3"
"2340","MCEE"
"2341","MPHOSPH10"
"2342","PAIP2B"
"2343","ZNF638"
"2344","AC007878.1"
"2345","DYSF"
"2346","CYP26B1"
"2347","EXOC6B"
"2348","SPR"
"2349","SFXN5"
"2350","RAB11FIP5"
"2351","SMYD5"
"2352","PRADC1"
"2353","CCT7"
"2354","FBXO41"
"2355","EGR4"
"2356","ALMS1"
"2357","TPRKB"
"2358","AC092653.1"
"2359","DUSP11"
"2360","STAMBP"
"2361","DGUOK"
"2362","DGUOK-AS1"
"2363","AC073046.1"
"2364","TET3"
"2365","AC073263.1"
"2366","BOLA3"
"2367","BOLA3-AS1"
"2368","MOB1A"
"2369","AC073263.2"
"2370","MTHFD2"
"2371","SLC4A5"
"2372","DCTN1"
"2373","C2orf81"
"2374","WDR54"
"2375","RTKN"
"2376","INO80B"
"2377","WBP1"
"2378","MOGS"
"2379","MRPL53"
"2380","CCDC142"
"2381","TTC31"
"2382","LBX2"
"2383","LBX2-AS1"
"2384","PCGF1"
"2385","DQX1"
"2386","AUP1"
"2387","HTRA2"
"2388","LOXL3"
"2389","DOK1"
"2390","M1AP"
"2391","SEMA4F"
"2392","AC019069.1"
"2393","HK2"
"2394","LINC01291"
"2395","POLE4"
"2396","MRPL19"
"2397","GCFC2"
"2398","AC005034.3"
"2399","CTNNA2"
"2400","SUCLG1"
"2401","TRABD2A"
"2402","TMSB10"
"2403","KCMF1"
"2404","TCF7L1"
"2405","TGOLN2"
"2406","RETSAT"
"2407","ELMOD3"
"2408","CAPG"
"2409","SH2D6"
"2410","MAT2A"
"2411","GGCX"
"2412","VAMP8"
"2413","VAMP5"
"2414","RNF181"
"2415","TMEM150A"
"2416","USP39"
"2417","C2orf68"
"2418","GNLY"
"2419","ATOH8"
"2420","AC105053.1"
"2421","ST3GAL5"
"2422","ST3GAL5-AS1"
"2423","AC012511.1"
"2424","POLR1A"
"2425","PTCD3"
"2426","IMMT"
"2427","AC009309.1"
"2428","MRPL35"
"2429","REEP1"
"2430","KDM3A"
"2431","CHMP3"
"2432","AC015971.1"
"2433","RNF103"
"2434","RMND5A"
"2435","CD8A"
"2436","PLGLB1"
"2437","LINC01943"
"2438","CYTOR"
"2439","AC133644.2"
"2440","RGPD2"
"2441","KRCC1"
"2442","THNSL2"
"2443","AC104134.1"
"2444","EIF2AK3"
"2445","AC062029.1"
"2446","RPIA"
"2447","IGKC"
"2448","ANKRD20A8P"
"2449","MAL"
"2450","MRPS5"
"2451","ZNF514"
"2452","ZNF2"
"2453","AC092835.1"
"2454","PROM2"
"2455","KCNIP3"
"2456","FAHD2A"
"2457","AC009237.14"
"2458","LINC00342"
"2459","ANKRD36C"
"2460","GPAT2"
"2461","ADRA2B"
"2462","ASTL"
"2463","DUSP2"
"2464","STARD7"
"2465","TMEM127"
"2466","CIAO1"
"2467","SNRNP200"
"2468","AC021188.1"
"2469","ITPRIPL1"
"2470","NCAPH"
"2471","NEURL3"
"2472","AC013270.1"
"2473","ARID5A"
"2474","KANSL3"
"2475","LMAN2L"
"2476","CNNM4"
"2477","CNNM3"
"2478","ANKRD23"
"2479","ANKRD39"
"2480","SEMA4C"
"2481","FAM178B"
"2482","FAHD2B"
"2483","ANKRD36"
"2484","AC092683.1"
"2485","ANKRD36B"
"2486","COX5B"
"2487","ACTR1B"
"2488","C2orf92"
"2489","ZAP70"
"2490","TMEM131"
"2491","CNGA3"
"2492","INPP4A"
"2493","COA5"
"2494","UNC50"
"2495","MGAT4A"
"2496","AC109826.1"
"2497","KIAA1211L"
"2498","TSGA10"
"2499","C2orf15"
"2500","AC079447.1"
"2501","LIPT1"
"2502","AC092587.1"
"2503","MITD1"
"2504","MRPL30"
"2505","LYG2"
"2506","LYG1"
"2507","TXNDC9"
"2508","EIF5B"
"2509","REV1"
"2510","AC018690.1"
"2511","AFF3"
"2512","LONRF2"
"2513","CHST10"
"2514","PDCL3"
"2515","NPAS2"
"2516","AC016738.1"
"2517","RPL31"
"2518","TBC1D8"
"2519","TBC1D8-AS1"
"2520","CNOT11"
"2521","RNF149"
"2522","CREG2"
"2523","RFX8"
"2524","MAP4K4"
"2525","LINC01127"
"2526","IL1R2"
"2527","IL1R1"
"2528","IL1RL2"
"2529","IL1RL1"
"2530","IL18R1"
"2531","IL18RAP"
"2532","MFSD9"
"2533","TMEM182"
"2534","LINC01102"
"2535","LINC01114"
"2536","POU3F3"
"2537","MRPS9"
"2538","AC012360.2"
"2539","TGFBRAP1"
"2540","AC012360.1"
"2541","AC012360.3"
"2542","C2orf49"
"2543","FHL2"
"2544","NCK2"
"2545","AC010978.1"
"2546","UXS1"
"2547","RGPD3"
"2548","ST6GAL2"
"2549","SULT1C2"
"2550","SULT1C4"
"2551","GCC2"
"2552","GCC2-AS1"
"2553","LIMS1"
"2554","RANBP2"
"2555","CCDC138"
"2556","SH3RF3-AS1"
"2557","SH3RF3"
"2558","SEPT10"
"2559","SOWAHC"
"2560","RGPD5"
"2561","AC013271.1"
"2562","MALL"
"2563","NPHP1"
"2564","SMIM37"
"2565","BUB1"
"2566","MIR4435-2HG"
"2567","BCL2L11"
"2568","AC108463.3"
"2569","AC068491.3"
"2570","AC017002.3"
"2571","AC017002.1"
"2572","ANAPC1"
"2573","MERTK"
"2574","TMEM87B"
"2575","FBLN7"
"2576","ZC3H8"
"2577","ZC3H6"
"2578","RGPD8"
"2579","TTL"
"2580","POLR1B"
"2581","CHCHD5"
"2582","AC079922.2"
"2583","SLC20A1"
